code,state,value,year,month
USA.2593233,Maine,15.05,1983,9
USA.2593234,Maryland,20.11,1983,9
USA.2593235,Massachusetts,17.97,1983,9
USA.2593236,Michigan,15.96,1983,9
USA.2593237,Minnesota,14.94,1983,9
USA.2593238,Mississippi,23.05,1983,9
USA.2593239,Missouri,20.97,1983,9
USA.2593240,Montana,11.86,1983,9
USA.2593241,Nebraska,18.53,1983,9
USA.2593242,Nevada,17.04,1983,9
USA.2593243,New Hampshire,15.65,1983,9
USA.2593244,New Jersey,19.7,1983,9
USA.2593245,New Mexico,19.92,1983,9
USA.2593246,New York,16.16,1983,9
USA.2593247,North Carolina,21.26,1983,9
USA.2593248,North Dakota,13.35,1983,9
USA.2593249,Ohio,18.53,1983,9
USA.2593250,Oklahoma,23.74,1983,9
USA.2593251,Oregon,12.12,1983,9
USA.2593252,Pennsylvania,17.12,1983,9
USA.2593253,Rhode Island,19.34,1983,9
USA.2593254,South Carolina,22.63,1983,9
USA.2593255,South Dakota,16.43,1983,9
USA.2593256,Tennessee,21.0,1983,9
USA.2593257,Texas,25.11,1983,9
USA.2593258,Utah,16.43,1983,9
USA.2593259,Vermont,15.08,1983,9
USA.2593260,Virginia,19.75,1983,9
USA.2593261,Washington,11.93,1983,9
USA.2593262,West Virginia,17.84,1983,9
USA.2593263,Wisconsin,15.27,1983,9
USA.2593264,Wyoming,12.93,1983,9
USA,United States of America,9.84,1983,10
USA.2593214,Alabama,18.04,1983,10
USA.2593215,Alaska,-6.06,1983,10
USA.2593216,Arizona,16.28,1983,10
USA.2593217,Arkansas,17.56,1983,10
USA.2593218,California,15.91,1983,10
USA.2593219,Colorado,8.57,1983,10
USA.2593220,Connecticut,11.1,1983,10
USA.2593221,Delaware,14.64,1983,10
USA.2593222,District of Columbia,14.17,1983,10
USA.2593223,Florida,23.25,1983,10
USA.2593224,Georgia,18.54,1983,10
USA.2593225,Hawaii,21.25,1983,10
USA.2593226,Idaho,7.12,1983,10
USA.2593227,Illinois,13.32,1983,10
USA.2593228,Indiana,13.03,1983,10
USA.2593229,Iowa,10.94,1983,10
USA.2593230,Kansas,14.32,1983,10
USA.2593231,Kentucky,14.92,1983,10
USA.2593232,Louisiana,20.04,1983,10
USA.2593233,Maine,7.04,1983,10
USA.2593234,Maryland,13.87,1983,10
USA.2593235,Massachusetts,10.36,1983,10
USA.2593236,Michigan,8.94,1983,10
USA.2593237,Minnesota,7.55,1983,10
USA.2593238,Mississippi,18.61,1983,10
USA.2593239,Missouri,14.51,1983,10
USA.2593240,Montana,7.8,1983,10
USA.2593241,Nebraska,11.09,1983,10
USA.2593242,Nevada,10.87,1983,10
USA.2593243,New Hampshire,7.99,1983,10
USA.2593244,New Jersey,12.76,1983,10
USA.2593245,New Mexico,13.05,1983,10
USA.2593246,New York,9.2,1983,10
USA.2593247,North Carolina,15.86,1983,10
USA.2593248,North Dakota,6.83,1983,10
USA.2593249,Ohio,12.12,1983,10
USA.2593250,Oklahoma,17.04,1983,10
USA.2593251,Oregon,8.48,1983,10
USA.2593252,Pennsylvania,10.77,1983,10
USA.2593253,Rhode Island,11.62,1983,10
USA.2593254,South Carolina,17.88,1983,10
USA.2593255,South Dakota,9.23,1983,10
USA.2593256,Tennessee,15.59,1983,10
USA.2593257,Texas,20.07,1983,10
USA.2593258,Utah,9.7,1983,10
USA.2593259,Vermont,7.59,1983,10
USA.2593260,Virginia,13.71,1983,10
USA.2593261,Washington,7.8,1983,10
USA.2593262,West Virginia,12.31,1983,10
USA.2593263,Wisconsin,8.57,1983,10
USA.2593264,Wyoming,7.33,1983,10
USA,United States of America,3.55,1983,11
USA.2593214,Alabama,11.97,1983,11
USA.2593215,Alaska,-10.68,1983,11
USA.2593216,Arizona,9.53,1983,11
USA.2593217,Arkansas,10.85,1983,11
USA.2593218,California,9.19,1983,11
USA.2593219,Colorado,0.58,1983,11
USA.2593220,Connecticut,5.98,1983,11
USA.2593221,Delaware,9.12,1983,11
USA.2593222,District of Columbia,8.9,1983,11
USA.2593223,Florida,17.79,1983,11
USA.2593224,Georgia,12.27,1983,11
USA.2593225,Hawaii,20.94,1983,11
USA.2593226,Idaho,0.69,1983,11
USA.2593227,Illinois,7.06,1983,11
USA.2593228,Indiana,7.17,1983,11
USA.2593229,Iowa,3.56,1983,11
USA.2593230,Kansas,6.69,1983,11
USA.2593231,Kentucky,8.47,1983,11
USA.2593232,Louisiana,14.75,1983,11
USA.2593233,Maine,1.46,1983,11
USA.2593234,Maryland,8.35,1983,11
USA.2593235,Massachusetts,5.42,1983,11
USA.2593236,Michigan,2.93,1983,11
USA.2593237,Minnesota,-0.45,1983,11
USA.2593238,Mississippi,12.6,1983,11
USA.2593239,Missouri,8.01,1983,11
USA.2593240,Montana,0.15,1983,11
USA.2593241,Nebraska,2.65,1983,11
USA.2593242,Nevada,3.68,1983,11
USA.2593243,New Hampshire,2.57,1983,11
USA.2593244,New Jersey,7.53,1983,11
USA.2593245,New Mexico,6.59,1983,11
USA.2593246,New York,3.19,1983,11
USA.2593247,North Carolina,10.21,1983,11
USA.2593248,North Dakota,-0.99,1983,11
USA.2593249,Ohio,6.34,1983,11
USA.2593250,Oklahoma,10.41,1983,11
USA.2593251,Oregon,3.79,1983,11
USA.2593252,Pennsylvania,5.08,1983,11
USA.2593253,Rhode Island,7.12,1983,11
USA.2593254,South Carolina,11.84,1983,11
USA.2593255,South Dakota,0.57,1983,11
USA.2593256,Tennessee,9.01,1983,11
USA.2593257,Texas,14.49,1983,11
USA.2593258,Utah,2.05,1983,11
USA.2593259,Vermont,1.78,1983,11
USA.2593260,Virginia,8.26,1983,11
USA.2593261,Washington,3.96,1983,11
USA.2593262,West Virginia,6.44,1983,11
USA.2593263,Wisconsin,1.52,1983,11
USA.2593264,Wyoming,-1.46,1983,11
USA,United States of America,-5.3,1983,12
USA.2593214,Alabama,5.61,1983,12
USA.2593215,Alaska,-15.21,1983,12
USA.2593216,Arizona,6.65,1983,12
USA.2593217,Arkansas,-0.38,1983,12
USA.2593218,California,7.03,1983,12
USA.2593219,Colorado,-8.15,1983,12
USA.2593220,Connecticut,-1.8,1983,12
USA.2593221,Delaware,2.01,1983,12
USA.2593222,District of Columbia,0.97,1983,12
USA.2593223,Florida,14.84,1983,12
USA.2593224,Georgia,6.96,1983,12
USA.2593225,Hawaii,19.87,1983,12
USA.2593226,Idaho,-8.68,1983,12
USA.2593227,Illinois,-8.11,1983,12
USA.2593228,Indiana,-6.11,1983,12
USA.2593229,Iowa,-13.21,1983,12
USA.2593230,Kansas,-7.33,1983,12
USA.2593231,Kentucky,-1.27,1983,12
USA.2593232,Louisiana,6.93,1983,12
USA.2593233,Maine,-7.53,1983,12
USA.2593234,Maryland,0.66,1983,12
USA.2593235,Massachusetts,-2.68,1983,12
USA.2593236,Michigan,-8.9,1983,12
USA.2593237,Minnesota,-17.74,1983,12
USA.2593238,Mississippi,4.96,1983,12
USA.2593239,Missouri,-6.89,1983,12
USA.2593240,Montana,-15.56,1983,12
USA.2593241,Nebraska,-12.02,1983,12
USA.2593242,Nevada,0.15,1983,12
USA.2593243,New Hampshire,-5.84,1983,12
USA.2593244,New Jersey,0.02,1983,12
USA.2593245,New Mexico,0.66,1983,12
USA.2593246,New York,-5.56,1983,12
USA.2593247,North Carolina,4.33,1983,12
USA.2593248,North Dakota,-19.1,1983,12
USA.2593249,Ohio,-4.54,1983,12
USA.2593250,Oklahoma,-2.33,1983,12
USA.2593251,Oregon,-2.81,1983,12
USA.2593252,Pennsylvania,-3.73,1983,12
USA.2593253,Rhode Island,-0.64,1983,12
USA.2593254,South Carolina,6.82,1983,12
USA.2593255,South Dakota,-15.7,1983,12
USA.2593256,Tennessee,0.61,1983,12
USA.2593257,Texas,4.03,1983,12
USA.2593258,Utah,-3.29,1983,12
USA.2593259,Vermont,-6.96,1983,12
USA.2593260,Virginia,1.39,1983,12
USA.2593261,Washington,-5.52,1983,12
USA.2593262,West Virginia,-1.43,1983,12
USA.2593263,Wisconsin,-13.84,1983,12
USA.2593264,Wyoming,-12.29,1983,12
USA,United States of America,-4.42,1984,1
USA.2593214,Alabama,4.82,1984,1
USA.2593215,Alaska,-18.07,1984,1
USA.2593216,Arizona,5.56,1984,1
USA.2593217,Arkansas,1.38,1984,1
USA.2593218,California,6.71,1984,1
USA.2593219,Colorado,-8.19,1984,1
USA.2593220,Connecticut,-4.95,1984,1
USA.2593221,Delaware,-1.46,1984,1
USA.2593222,District of Columbia,-1.27,1984,1
USA.2593223,Florida,13.23,1984,1
USA.2593224,Georgia,6.28,1984,1
USA.2593225,Hawaii,20.04,1984,1
USA.2593226,Idaho,-7.44,1984,1
USA.2593227,Illinois,-5.61,1984,1
USA.2593228,Indiana,-5.8,1984,1
USA.2593229,Iowa,-7.83,1984,1
USA.2593230,Kansas,-2.78,1984,1
USA.2593231,Kentucky,-1.78,1984,1
USA.2593232,Louisiana,6.56,1984,1
USA.2593233,Maine,-11.56,1984,1
USA.2593234,Maryland,-1.98,1984,1
USA.2593235,Massachusetts,-5.85,1984,1
USA.2593236,Michigan,-10.07,1984,1
USA.2593237,Minnesota,-12.89,1984,1
USA.2593238,Mississippi,4.1,1984,1
USA.2593239,Missouri,-2.8,1984,1
USA.2593240,Montana,-4.94,1984,1
USA.2593241,Nebraska,-5.0,1984,1
USA.2593242,Nevada,-2.42,1984,1
USA.2593243,New Hampshire,-9.2,1984,1
USA.2593244,New Jersey,-3.4,1984,1
USA.2593245,New Mexico,0.06,1984,1
USA.2593246,New York,-8.23,1984,1
USA.2593247,North Carolina,2.82,1984,1
USA.2593248,North Dakota,-10.67,1984,1
USA.2593249,Ohio,-5.65,1984,1
USA.2593250,Oklahoma,0.93,1984,1
USA.2593251,Oregon,-1.1,1984,1
USA.2593252,Pennsylvania,-6.01,1984,1
USA.2593253,Rhode Island,-3.64,1984,1
USA.2593254,South Carolina,5.61,1984,1
USA.2593255,South Dakota,-6.6,1984,1
USA.2593256,Tennessee,0.19,1984,1
USA.2593257,Texas,5.61,1984,1
USA.2593258,Utah,-7.51,1984,1
USA.2593259,Vermont,-9.93,1984,1
USA.2593260,Virginia,-0.33,1984,1
USA.2593261,Washington,-0.51,1984,1
USA.2593262,West Virginia,-2.86,1984,1
USA.2593263,Wisconsin,-11.3,1984,1
USA.2593264,Wyoming,-7.92,1984,1
USA,United States of America,-1.14,1984,2
USA.2593214,Alabama,9.36,1984,2
USA.2593215,Alaska,-22.74,1984,2
USA.2593216,Arizona,6.7,1984,2
USA.2593217,Arkansas,7.81,1984,2
USA.2593218,California,7.5,1984,2
USA.2593219,Colorado,-4.11,1984,2
USA.2593220,Connecticut,1.24,1984,2
USA.2593221,Delaware,5.15,1984,2
USA.2593222,District of Columbia,5.27,1984,2
USA.2593223,Florida,15.38,1984,2
USA.2593224,Georgia,9.95,1984,2
USA.2593225,Hawaii,19.51,1984,2
USA.2593226,Idaho,-5.1,1984,2
USA.2593227,Illinois,2.3,1984,2
USA.2593228,Indiana,2.49,1984,2
USA.2593229,Iowa,-0.22,1984,2
USA.2593230,Kansas,4.3,1984,2
USA.2593231,Kentucky,5.08,1984,2
USA.2593232,Louisiana,11.57,1984,2
USA.2593233,Maine,-3.66,1984,2
USA.2593234,Maryland,4.64,1984,2
USA.2593235,Massachusetts,0.71,1984,2
USA.2593236,Michigan,-1.78,1984,2
USA.2593237,Minnesota,-4.04,1984,2
USA.2593238,Mississippi,9.76,1984,2
USA.2593239,Missouri,4.52,1984,2
USA.2593240,Montana,-0.42,1984,2
USA.2593241,Nebraska,0.63,1984,2
USA.2593242,Nevada,0.03,1984,2
USA.2593243,New Hampshire,-1.72,1984,2
USA.2593244,New Jersey,3.32,1984,2
USA.2593245,New Mexico,2.78,1984,2
USA.2593246,New York,-1.13,1984,2
USA.2593247,North Carolina,7.47,1984,2
USA.2593248,North Dakota,-2.84,1984,2
USA.2593249,Ohio,2.24,1984,2
USA.2593250,Oklahoma,7.25,1984,2
USA.2593251,Oregon,1.29,1984,2
USA.2593252,Pennsylvania,1.17,1984,2
USA.2593253,Rhode Island,2.15,1984,2
USA.2593254,South Carolina,9.51,1984,2
USA.2593255,South Dakota,-0.69,1984,2
USA.2593256,Tennessee,5.89,1984,2
USA.2593257,Texas,10.51,1984,2
USA.2593258,Utah,-4.72,1984,2
USA.2593259,Vermont,-2.4,1984,2
USA.2593260,Virginia,5.51,1984,2
USA.2593261,Washington,1.83,1984,2
USA.2593262,West Virginia,3.37,1984,2
USA.2593263,Wisconsin,-2.59,1984,2
USA.2593264,Wyoming,-5.3,1984,2
USA,United States of America,2.22,1984,3
USA.2593214,Alabama,12.3,1984,3
USA.2593215,Alaska,-9.95,1984,3
USA.2593216,Arizona,10.35,1984,3
USA.2593217,Arkansas,9.76,1984,3
USA.2593218,California,10.89,1984,3
USA.2593219,Colorado,-0.74,1984,3
USA.2593220,Connecticut,-0.5,1984,3
USA.2593221,Delaware,3.79,1984,3
USA.2593222,District of Columbia,4.27,1984,3
USA.2593223,Florida,17.59,1984,3
USA.2593224,Georgia,12.87,1984,3
USA.2593225,Hawaii,20.46,1984,3
USA.2593226,Idaho,0.39,1984,3
USA.2593227,Illinois,0.72,1984,3
USA.2593228,Indiana,0.35,1984,3
USA.2593229,Iowa,-1.95,1984,3
USA.2593230,Kansas,3.76,1984,3
USA.2593231,Kentucky,5.24,1984,3
USA.2593232,Louisiana,15.02,1984,3
USA.2593233,Maine,-6.06,1984,3
USA.2593234,Maryland,3.38,1984,3
USA.2593235,Massachusetts,-1.48,1984,3
USA.2593236,Michigan,-4.39,1984,3
USA.2593237,Minnesota,-5.58,1984,3
USA.2593238,Mississippi,12.77,1984,3
USA.2593239,Missouri,3.48,1984,3
USA.2593240,Montana,0.29,1984,3
USA.2593241,Nebraska,0.57,1984,3
USA.2593242,Nevada,4.25,1984,3
USA.2593243,New Hampshire,-4.32,1984,3
USA.2593244,New Jersey,1.59,1984,3
USA.2593245,New Mexico,6.05,1984,3
USA.2593246,New York,-4.36,1984,3
USA.2593247,North Carolina,8.68,1984,3
USA.2593248,North Dakota,-4.43,1984,3
USA.2593249,Ohio,-0.46,1984,3
USA.2593250,Oklahoma,8.2,1984,3
USA.2593251,Oregon,4.58,1984,3
USA.2593252,Pennsylvania,-1.31,1984,3
USA.2593253,Rhode Island,0.02,1984,3
USA.2593254,South Carolina,12.18,1984,3
USA.2593255,South Dakota,-1.62,1984,3
USA.2593256,Tennessee,7.75,1984,3
USA.2593257,Texas,14.11,1984,3
USA.2593258,Utah,1.19,1984,3
USA.2593259,Vermont,-5.59,1984,3
USA.2593260,Virginia,5.38,1984,3
USA.2593261,Washington,5.07,1984,3
USA.2593262,West Virginia,2.87,1984,3
USA.2593263,Wisconsin,-4.47,1984,3
USA.2593264,Wyoming,-1.5,1984,3
USA,United States of America,7.09,1984,4
USA.2593214,Alabama,16.31,1984,4
USA.2593215,Alaska,-7.69,1984,4
USA.2593216,Arizona,12.61,1984,4
USA.2593217,Arkansas,15.21,1984,4
USA.2593218,California,11.47,1984,4
USA.2593219,Colorado,2.91,1984,4
USA.2593220,Connecticut,7.91,1984,4
USA.2593221,Delaware,10.71,1984,4
USA.2593222,District of Columbia,11.57,1984,4
USA.2593223,Florida,20.4,1984,4
USA.2593224,Georgia,16.34,1984,4
USA.2593225,Hawaii,20.57,1984,4
USA.2593226,Idaho,3.79,1984,4
USA.2593227,Illinois,10.26,1984,4
USA.2593228,Indiana,9.84,1984,4
USA.2593229,Iowa,8.22,1984,4
USA.2593230,Kansas,9.64,1984,4
USA.2593231,Kentucky,12.42,1984,4
USA.2593232,Louisiana,19.18,1984,4
USA.2593233,Maine,4.47,1984,4
USA.2593234,Maryland,10.75,1984,4
USA.2593235,Massachusetts,7.18,1984,4
USA.2593236,Michigan,6.66,1984,4
USA.2593237,Minnesota,7.13,1984,4
USA.2593238,Mississippi,17.01,1984,4
USA.2593239,Missouri,11.42,1984,4
USA.2593240,Montana,5.54,1984,4
USA.2593241,Nebraska,6.56,1984,4
USA.2593242,Nevada,6.27,1984,4
USA.2593243,New Hampshire,5.85,1984,4
USA.2593244,New Jersey,9.62,1984,4
USA.2593245,New Mexico,9.68,1984,4
USA.2593246,New York,6.61,1984,4
USA.2593247,North Carolina,13.23,1984,4
USA.2593248,North Dakota,6.32,1984,4
USA.2593249,Ohio,9.25,1984,4
USA.2593250,Oklahoma,13.45,1984,4
USA.2593251,Oregon,5.06,1984,4
USA.2593252,Pennsylvania,8.11,1984,4
USA.2593253,Rhode Island,7.85,1984,4
USA.2593254,South Carolina,15.59,1984,4
USA.2593255,South Dakota,6.66,1984,4
USA.2593256,Tennessee,13.42,1984,4
USA.2593257,Texas,18.28,1984,4
USA.2593258,Utah,5.45,1984,4
USA.2593259,Vermont,5.98,1984,4
USA.2593260,Virginia,11.46,1984,4
USA.2593261,Washington,6.04,1984,4
USA.2593262,West Virginia,10.12,1984,4
USA.2593263,Wisconsin,7.1,1984,4
USA.2593264,Wyoming,2.18,1984,4
USA,United States of America,13.5,1984,5
USA.2593214,Alabama,20.64,1984,5
USA.2593215,Alaska,1.79,1984,5
USA.2593216,Arizona,21.26,1984,5
USA.2593217,Arkansas,19.59,1984,5
USA.2593218,California,18.22,1984,5
USA.2593219,Colorado,12.32,1984,5
USA.2593220,Connecticut,13.09,1984,5
USA.2593221,Delaware,16.81,1984,5
USA.2593222,District of Columbia,17.43,1984,5
USA.2593223,Florida,24.08,1984,5
USA.2593224,Georgia,20.98,1984,5
USA.2593225,Hawaii,21.3,1984,5
USA.2593226,Idaho,9.1,1984,5
USA.2593227,Illinois,15.32,1984,5
USA.2593228,Indiana,14.81,1984,5
USA.2593229,Iowa,14.04,1984,5
USA.2593230,Kansas,16.9,1984,5
USA.2593231,Kentucky,16.5,1984,5
USA.2593232,Louisiana,23.05,1984,5
USA.2593233,Maine,9.91,1984,5
USA.2593234,Maryland,16.55,1984,5
USA.2593235,Massachusetts,12.56,1984,5
USA.2593236,Michigan,10.41,1984,5
USA.2593237,Minnesota,11.88,1984,5
USA.2593238,Mississippi,21.32,1984,5
USA.2593239,Missouri,16.34,1984,5
USA.2593240,Montana,10.47,1984,5
USA.2593241,Nebraska,14.4,1984,5
USA.2593242,Nevada,14.4,1984,5
USA.2593243,New Hampshire,10.81,1984,5
USA.2593244,New Jersey,15.34,1984,5
USA.2593245,New Mexico,17.8,1984,5
USA.2593246,New York,10.9,1984,5
USA.2593247,North Carolina,18.62,1984,5
USA.2593248,North Dakota,11.25,1984,5
USA.2593249,Ohio,13.59,1984,5
USA.2593250,Oklahoma,19.79,1984,5
USA.2593251,Oregon,9.41,1984,5
USA.2593252,Pennsylvania,12.83,1984,5
USA.2593253,Rhode Island,13.36,1984,5
USA.2593254,South Carolina,20.61,1984,5
USA.2593255,South Dakota,12.81,1984,5
USA.2593256,Tennessee,17.36,1984,5
USA.2593257,Texas,23.53,1984,5
USA.2593258,Utah,14.04,1984,5
USA.2593259,Vermont,10.53,1984,5
USA.2593260,Virginia,16.94,1984,5
USA.2593261,Washington,9.02,1984,5
USA.2593262,West Virginia,14.7,1984,5
USA.2593263,Wisconsin,11.22,1984,5
USA.2593264,Wyoming,10.09,1984,5
USA,United States of America,18.67,1984,6
USA.2593214,Alabama,25.19,1984,6
USA.2593215,Alaska,9.5,1984,6
USA.2593216,Arizona,23.0,1984,6
USA.2593217,Arkansas,25.78,1984,6
USA.2593218,California,19.96,1984,6
USA.2593219,Colorado,15.51,1984,6
USA.2593220,Connecticut,20.1,1984,6
USA.2593221,Delaware,22.87,1984,6
USA.2593222,District of Columbia,23.69,1984,6
USA.2593223,Florida,26.07,1984,6
USA.2593224,Georgia,25.21,1984,6
USA.2593225,Hawaii,21.87,1984,6
USA.2593226,Idaho,12.35,1984,6
USA.2593227,Illinois,23.76,1984,6
USA.2593228,Indiana,23.53,1984,6
USA.2593229,Iowa,21.63,1984,6
USA.2593230,Kansas,23.74,1984,6
USA.2593231,Kentucky,24.23,1984,6
USA.2593232,Louisiana,26.01,1984,6
USA.2593233,Maine,15.68,1984,6
USA.2593234,Maryland,22.77,1984,6
USA.2593235,Massachusetts,19.47,1984,6
USA.2593236,Michigan,18.67,1984,6
USA.2593237,Minnesota,18.52,1984,6
USA.2593238,Mississippi,25.64,1984,6
USA.2593239,Missouri,23.91,1984,6
USA.2593240,Montana,15.03,1984,6
USA.2593241,Nebraska,20.75,1984,6
USA.2593242,Nevada,16.4,1984,6
USA.2593243,New Hampshire,17.49,1984,6
USA.2593244,New Jersey,22.12,1984,6
USA.2593245,New Mexico,20.22,1984,6
USA.2593246,New York,18.08,1984,6
USA.2593247,North Carolina,23.75,1984,6
USA.2593248,North Dakota,17.57,1984,6
USA.2593249,Ohio,22.03,1984,6
USA.2593250,Oklahoma,25.99,1984,6
USA.2593251,Oregon,12.21,1984,6
USA.2593252,Pennsylvania,19.85,1984,6
USA.2593253,Rhode Island,20.01,1984,6
USA.2593254,South Carolina,25.29,1984,6
USA.2593255,South Dakota,18.95,1984,6
USA.2593256,Tennessee,24.06,1984,6
USA.2593257,Texas,26.91,1984,6
USA.2593258,Utah,16.27,1984,6
USA.2593259,Vermont,17.29,1984,6
USA.2593260,Virginia,22.92,1984,6
USA.2593261,Washington,13.11,1984,6
USA.2593262,West Virginia,21.38,1984,6
USA.2593263,Wisconsin,18.99,1984,6
USA.2593264,Wyoming,13.91,1984,6
USA,United States of America,20.92,1984,7
USA.2593214,Alabama,25.81,1984,7
USA.2593215,Alaska,10.59,1984,7
USA.2593216,Arizona,25.78,1984,7
USA.2593217,Arkansas,26.22,1984,7
USA.2593218,California,24.71,1984,7
USA.2593219,Colorado,19.67,1984,7
USA.2593220,Connecticut,21.25,1984,7
USA.2593221,Delaware,23.61,1984,7
USA.2593222,District of Columbia,23.96,1984,7
USA.2593223,Florida,26.75,1984,7
USA.2593224,Georgia,25.43,1984,7
USA.2593225,Hawaii,22.14,1984,7
USA.2593226,Idaho,18.35,1984,7
USA.2593227,Illinois,23.07,1984,7
USA.2593228,Indiana,22.21,1984,7
USA.2593229,Iowa,22.47,1984,7
USA.2593230,Kansas,26.01,1984,7
USA.2593231,Kentucky,23.29,1984,7
USA.2593232,Louisiana,26.96,1984,7
USA.2593233,Maine,19.24,1984,7
USA.2593234,Maryland,23.17,1984,7
USA.2593235,Massachusetts,21.11,1984,7
USA.2593236,Michigan,19.51,1984,7
USA.2593237,Minnesota,20.46,1984,7
USA.2593238,Mississippi,26.42,1984,7
USA.2593239,Missouri,24.31,1984,7
USA.2593240,Montana,20.24,1984,7
USA.2593241,Nebraska,23.52,1984,7
USA.2593242,Nevada,22.37,1984,7
USA.2593243,New Hampshire,19.39,1984,7
USA.2593244,New Jersey,22.81,1984,7
USA.2593245,New Mexico,22.49,1984,7
USA.2593246,New York,19.56,1984,7
USA.2593247,North Carolina,23.98,1984,7
USA.2593248,North Dakota,21.26,1984,7
USA.2593249,Ohio,21.22,1984,7
USA.2593250,Oklahoma,27.44,1984,7
USA.2593251,Oregon,17.77,1984,7
USA.2593252,Pennsylvania,20.43,1984,7
USA.2593253,Rhode Island,21.71,1984,7
USA.2593254,South Carolina,25.59,1984,7
USA.2593255,South Dakota,22.74,1984,7
USA.2593256,Tennessee,23.85,1984,7
USA.2593257,Texas,27.93,1984,7
USA.2593258,Utah,21.37,1984,7
USA.2593259,Vermont,19.2,1984,7
USA.2593260,Virginia,22.74,1984,7
USA.2593261,Washington,17.61,1984,7
USA.2593262,West Virginia,20.84,1984,7
USA.2593263,Wisconsin,19.98,1984,7
USA.2593264,Wyoming,19.09,1984,7
USA,United States of America,20.55,1984,8
USA.2593214,Alabama,25.38,1984,8
USA.2593215,Alaska,8.42,1984,8
USA.2593216,Arizona,24.7,1984,8
USA.2593217,Arkansas,25.72,1984,8
USA.2593218,California,23.4,1984,8
USA.2593219,Colorado,18.76,1984,8
USA.2593220,Connecticut,22.14,1984,8
USA.2593221,Delaware,24.0,1984,8
USA.2593222,District of Columbia,24.43,1984,8
USA.2593223,Florida,27.24,1984,8
USA.2593224,Georgia,25.93,1984,8
USA.2593225,Hawaii,22.22,1984,8
USA.2593226,Idaho,18.22,1984,8
USA.2593227,Illinois,23.99,1984,8
USA.2593228,Indiana,23.21,1984,8
USA.2593229,Iowa,23.24,1984,8
USA.2593230,Kansas,26.46,1984,8
USA.2593231,Kentucky,23.96,1984,8
USA.2593232,Louisiana,26.82,1984,8
USA.2593233,Maine,19.32,1984,8
USA.2593234,Maryland,23.66,1984,8
USA.2593235,Massachusetts,21.61,1984,8
USA.2593236,Michigan,20.61,1984,8
USA.2593237,Minnesota,21.45,1984,8
USA.2593238,Mississippi,25.85,1984,8
USA.2593239,Missouri,25.15,1984,8
USA.2593240,Montana,20.51,1984,8
USA.2593241,Nebraska,23.98,1984,8
USA.2593242,Nevada,21.25,1984,8
USA.2593243,New Hampshire,19.87,1984,8
USA.2593244,New Jersey,23.45,1984,8
USA.2593245,New Mexico,21.19,1984,8
USA.2593246,New York,20.19,1984,8
USA.2593247,North Carolina,24.38,1984,8
USA.2593248,North Dakota,22.17,1984,8
USA.2593249,Ohio,22.11,1984,8
USA.2593250,Oklahoma,27.63,1984,8
USA.2593251,Oregon,17.27,1984,8
USA.2593252,Pennsylvania,21.24,1984,8
USA.2593253,Rhode Island,22.56,1984,8
USA.2593254,South Carolina,25.96,1984,8
USA.2593255,South Dakota,23.39,1984,8
USA.2593256,Tennessee,23.97,1984,8
USA.2593257,Texas,27.82,1984,8
USA.2593258,Utah,20.42,1984,8
USA.2593259,Vermont,19.62,1984,8
USA.2593260,Virginia,23.3,1984,8
USA.2593261,Washington,17.54,1984,8
USA.2593262,West Virginia,21.8,1984,8
USA.2593263,Wisconsin,20.95,1984,8
USA.2593264,Wyoming,18.73,1984,8
USA,United States of America,15.38,1984,9
USA.2593214,Alabama,22.64,1984,9
USA.2593215,Alaska,5.27,1984,9
USA.2593216,Arizona,22.53,1984,9
USA.2593217,Arkansas,21.51,1984,9
USA.2593218,California,21.85,1984,9
USA.2593219,Colorado,13.39,1984,9
USA.2593220,Connecticut,15.51,1984,9
USA.2593221,Delaware,18.62,1984,9
USA.2593222,District of Columbia,19.03,1984,9
USA.2593223,Florida,25.64,1984,9
USA.2593224,Georgia,22.73,1984,9
USA.2593225,Hawaii,22.18,1984,9
USA.2593226,Idaho,11.04,1984,9
USA.2593227,Illinois,18.14,1984,9
USA.2593228,Indiana,17.86,1984,9
USA.2593229,Iowa,16.36,1984,9
USA.2593230,Kansas,19.62,1984,9
USA.2593231,Kentucky,19.25,1984,9
USA.2593232,Louisiana,24.06,1984,9
USA.2593233,Maine,12.01,1984,9
USA.2593234,Maryland,18.22,1984,9
USA.2593235,Massachusetts,15.03,1984,9
USA.2593236,Michigan,13.95,1984,9
USA.2593237,Minnesota,12.23,1984,9
USA.2593238,Mississippi,23.01,1984,9
USA.2593239,Missouri,19.13,1984,9
USA.2593240,Montana,10.07,1984,9
USA.2593241,Nebraska,15.59,1984,9
USA.2593242,Nevada,16.69,1984,9
USA.2593243,New Hampshire,12.81,1984,9
USA.2593244,New Jersey,17.39,1984,9
USA.2593245,New Mexico,17.79,1984,9
USA.2593246,New York,13.64,1984,9
USA.2593247,North Carolina,19.71,1984,9
USA.2593248,North Dakota,10.96,1984,9
USA.2593249,Ohio,16.72,1984,9
USA.2593250,Oklahoma,21.85,1984,9
USA.2593251,Oregon,12.24,1984,9
USA.2593252,Pennsylvania,15.4,1984,9
USA.2593253,Rhode Island,16.03,1984,9
USA.2593254,South Carolina,21.75,1984,9
USA.2593255,South Dakota,13.56,1984,9
USA.2593256,Tennessee,19.62,1984,9
USA.2593257,Texas,23.39,1984,9
USA.2593258,Utah,15.5,1984,9
