code,state,value,year,month
USA.2593231,Kentucky,29.07,1953,9
USA.2593232,Louisiana,22.34,1953,9
USA.2593233,Maine,71.55,1953,9
USA.2593234,Maryland,74.0,1953,9
USA.2593235,Massachusetts,60.54,1953,9
USA.2593236,Michigan,62.43,1953,9
USA.2593237,Minnesota,41.88,1953,9
USA.2593238,Mississippi,26.76,1953,9
USA.2593239,Missouri,32.77,1953,9
USA.2593240,Montana,15.79,1953,9
USA.2593241,Nebraska,15.89,1953,9
USA.2593242,Nevada,1.14,1953,9
USA.2593243,New Hampshire,60.25,1953,9
USA.2593244,New Jersey,41.4,1953,9
USA.2593245,New Mexico,4.81,1953,9
USA.2593246,New York,83.54,1953,9
USA.2593247,North Carolina,128.75,1953,9
USA.2593248,North Dakota,20.03,1953,9
USA.2593249,Ohio,36.39,1953,9
USA.2593250,Oklahoma,37.76,1953,9
USA.2593251,Oregon,11.49,1953,9
USA.2593252,Pennsylvania,79.58,1953,9
USA.2593253,Rhode Island,67.14,1953,9
USA.2593254,South Carolina,168.36,1953,9
USA.2593255,South Dakota,10.79,1953,9
USA.2593256,Tennessee,47.25,1953,9
USA.2593257,Texas,34.02,1953,9
USA.2593258,Utah,1.45,1953,9
USA.2593259,Vermont,70.39,1953,9
USA.2593260,Virginia,66.14,1953,9
USA.2593261,Washington,39.19,1953,9
USA.2593262,West Virginia,50.31,1953,9
USA.2593263,Wisconsin,34.42,1953,9
USA.2593264,Wyoming,7.89,1953,9
USA,United States of America,39.4,1953,10
USA.2593214,Alabama,12.54,1953,10
USA.2593215,Alaska,46.67,1953,10
USA.2593216,Arizona,6.44,1953,10
USA.2593217,Arkansas,37.24,1953,10
USA.2593218,California,18.83,1953,10
USA.2593219,Colorado,31.67,1953,10
USA.2593220,Connecticut,129.24,1953,10
USA.2593221,Delaware,100.61,1953,10
USA.2593222,District of Columbia,69.11,1953,10
USA.2593223,Florida,145.32,1953,10
USA.2593224,Georgia,22.99,1953,10
USA.2593225,Hawaii,61.59,1953,10
USA.2593226,Idaho,12.38,1953,10
USA.2593227,Illinois,36.01,1953,10
USA.2593228,Indiana,32.37,1953,10
USA.2593229,Iowa,12.84,1953,10
USA.2593230,Kansas,41.93,1953,10
USA.2593231,Kentucky,23.65,1953,10
USA.2593232,Louisiana,30.09,1953,10
USA.2593233,Maine,103.15,1953,10
USA.2593234,Maryland,73.52,1953,10
USA.2593235,Massachusetts,133.86,1953,10
USA.2593236,Michigan,33.4,1953,10
USA.2593237,Minnesota,14.36,1953,10
USA.2593238,Mississippi,15.78,1953,10
USA.2593239,Missouri,48.21,1953,10
USA.2593240,Montana,17.31,1953,10
USA.2593241,Nebraska,25.03,1953,10
USA.2593242,Nevada,13.02,1953,10
USA.2593243,New Hampshire,105.47,1953,10
USA.2593244,New Jersey,98.71,1953,10
USA.2593245,New Mexico,24.64,1953,10
USA.2593246,New York,64.76,1953,10
USA.2593247,North Carolina,13.17,1953,10
USA.2593248,North Dakota,27.52,1953,10
USA.2593249,Ohio,17.68,1953,10
USA.2593250,Oklahoma,105.42,1953,10
USA.2593251,Oregon,48.21,1953,10
USA.2593252,Pennsylvania,47.47,1953,10
USA.2593253,Rhode Island,132.45,1953,10
USA.2593254,South Carolina,11.91,1953,10
USA.2593255,South Dakota,19.52,1953,10
USA.2593256,Tennessee,19.96,1953,10
USA.2593257,Texas,90.32,1953,10
USA.2593258,Utah,27.47,1953,10
USA.2593259,Vermont,78.71,1953,10
USA.2593260,Virginia,36.61,1953,10
USA.2593261,Washington,80.18,1953,10
USA.2593262,West Virginia,20.73,1953,10
USA.2593263,Wisconsin,10.86,1953,10
USA.2593264,Wyoming,16.99,1953,10
USA,United States of America,40.63,1953,11
USA.2593214,Alabama,58.97,1953,11
USA.2593215,Alaska,33.71,1953,11
USA.2593216,Arizona,9.17,1953,11
USA.2593217,Arkansas,48.91,1953,11
USA.2593218,California,69.45,1953,11
USA.2593219,Colorado,31.33,1953,11
USA.2593220,Connecticut,102.64,1953,11
USA.2593221,Delaware,60.06,1953,11
USA.2593222,District of Columbia,41.56,1953,11
USA.2593223,Florida,77.29,1953,11
USA.2593224,Georgia,40.27,1953,11
USA.2593225,Hawaii,98.95,1953,11
USA.2593226,Idaho,43.62,1953,11
USA.2593227,Illinois,23.01,1953,11
USA.2593228,Indiana,35.49,1953,11
USA.2593229,Iowa,34.93,1953,11
USA.2593230,Kansas,50.5,1953,11
USA.2593231,Kentucky,37.36,1953,11
USA.2593232,Louisiana,114.38,1953,11
USA.2593233,Maine,96.42,1953,11
USA.2593234,Maryland,50.75,1953,11
USA.2593235,Massachusetts,116.67,1953,11
USA.2593236,Michigan,39.98,1953,11
USA.2593237,Minnesota,39.15,1953,11
USA.2593238,Mississippi,65.59,1953,11
USA.2593239,Missouri,25.13,1953,11
USA.2593240,Montana,13.54,1953,11
USA.2593241,Nebraska,36.49,1953,11
USA.2593242,Nevada,10.36,1953,11
USA.2593243,New Hampshire,83.35,1953,11
USA.2593244,New Jersey,69.65,1953,11
USA.2593245,New Mexico,16.11,1953,11
USA.2593246,New York,54.04,1953,11
USA.2593247,North Carolina,55.78,1953,11
USA.2593248,North Dakota,10.04,1953,11
USA.2593249,Ohio,29.97,1953,11
USA.2593250,Oklahoma,45.21,1953,11
USA.2593251,Oregon,126.26,1953,11
USA.2593252,Pennsylvania,54.92,1953,11
USA.2593253,Rhode Island,150.05,1953,11
USA.2593254,South Carolina,35.33,1953,11
USA.2593255,South Dakota,16.63,1953,11
USA.2593256,Tennessee,36.62,1953,11
USA.2593257,Texas,26.65,1953,11
USA.2593258,Utah,20.14,1953,11
USA.2593259,Vermont,52.16,1953,11
USA.2593260,Virginia,36.23,1953,11
USA.2593261,Washington,142.6,1953,11
USA.2593262,West Virginia,29.46,1953,11
USA.2593263,Wisconsin,35.3,1953,11
USA.2593264,Wyoming,17.39,1953,11
USA,United States of America,57.1,1953,12
USA.2593214,Alabama,247.77,1953,12
USA.2593215,Alaska,41.8,1953,12
USA.2593216,Arizona,6.81,1953,12
USA.2593217,Arkansas,87.22,1953,12
USA.2593218,California,27.82,1953,12
USA.2593219,Colorado,18.91,1953,12
USA.2593220,Connecticut,137.9,1953,12
USA.2593221,Delaware,79.91,1953,12
USA.2593222,District of Columbia,87.54,1953,12
USA.2593223,Florida,142.13,1953,12
USA.2593224,Georgia,207.03,1953,12
USA.2593225,Hawaii,152.58,1953,12
USA.2593226,Idaho,45.61,1953,12
USA.2593227,Illinois,43.02,1953,12
USA.2593228,Indiana,47.18,1953,12
USA.2593229,Iowa,35.32,1953,12
USA.2593230,Kansas,31.5,1953,12
USA.2593231,Kentucky,69.84,1953,12
USA.2593232,Louisiana,202.56,1953,12
USA.2593233,Maine,107.76,1953,12
USA.2593234,Maryland,85.62,1953,12
USA.2593235,Massachusetts,127.09,1953,12
USA.2593236,Michigan,46.56,1953,12
USA.2593237,Minnesota,33.55,1953,12
USA.2593238,Mississippi,194.23,1953,12
USA.2593239,Missouri,33.45,1953,12
USA.2593240,Montana,20.21,1953,12
USA.2593241,Nebraska,24.14,1953,12
USA.2593242,Nevada,14.53,1953,12
USA.2593243,New Hampshire,100.43,1953,12
USA.2593244,New Jersey,111.43,1953,12
USA.2593245,New Mexico,12.57,1953,12
USA.2593246,New York,82.33,1953,12
USA.2593247,North Carolina,129.56,1953,12
USA.2593248,North Dakota,13.96,1953,12
USA.2593249,Ohio,46.98,1953,12
USA.2593250,Oklahoma,34.74,1953,12
USA.2593251,Oregon,122.78,1953,12
USA.2593252,Pennsylvania,76.35,1953,12
USA.2593253,Rhode Island,134.26,1953,12
USA.2593254,South Carolina,169.52,1953,12
USA.2593255,South Dakota,14.77,1953,12
USA.2593256,Tennessee,108.69,1953,12
USA.2593257,Texas,43.03,1953,12
USA.2593258,Utah,17.0,1953,12
USA.2593259,Vermont,89.76,1953,12
USA.2593260,Virginia,90.92,1953,12
USA.2593261,Washington,180.89,1953,12
USA.2593262,West Virginia,73.17,1953,12
USA.2593263,Wisconsin,44.34,1953,12
USA.2593264,Wyoming,11.67,1953,12
USA,United States of America,57.3,1954,1
USA.2593214,Alabama,105.21,1954,1
USA.2593215,Alaska,29.43,1954,1
USA.2593216,Arizona,31.59,1954,1
USA.2593217,Arkansas,166.07,1954,1
USA.2593218,California,151.41,1954,1
USA.2593219,Colorado,15.09,1954,1
USA.2593220,Connecticut,60.46,1954,1
USA.2593221,Delaware,66.54,1954,1
USA.2593222,District of Columbia,59.99,1954,1
USA.2593223,Florida,24.94,1954,1
USA.2593224,Georgia,68.31,1954,1
USA.2593225,Hawaii,79.78,1954,1
USA.2593226,Idaho,75.37,1954,1
USA.2593227,Illinois,43.39,1954,1
USA.2593228,Indiana,74.67,1954,1
USA.2593229,Iowa,6.62,1954,1
USA.2593230,Kansas,4.1,1954,1
USA.2593231,Kentucky,154.62,1954,1
USA.2593232,Louisiana,109.61,1954,1
USA.2593233,Maine,87.55,1954,1
USA.2593234,Maryland,62.92,1954,1
USA.2593235,Massachusetts,72.63,1954,1
USA.2593236,Michigan,44.15,1954,1
USA.2593237,Minnesota,21.49,1954,1
USA.2593238,Mississippi,141.63,1954,1
USA.2593239,Missouri,39.08,1954,1
USA.2593240,Montana,36.69,1954,1
USA.2593241,Nebraska,2.5,1954,1
USA.2593242,Nevada,30.93,1954,1
USA.2593243,New Hampshire,79.89,1954,1
USA.2593244,New Jersey,50.26,1954,1
USA.2593245,New Mexico,9.32,1954,1
USA.2593246,New York,74.59,1954,1
USA.2593247,North Carolina,154.2,1954,1
USA.2593248,North Dakota,19.19,1954,1
USA.2593249,Ohio,71.29,1954,1
USA.2593250,Oklahoma,28.5,1954,1
USA.2593251,Oregon,182.8,1954,1
USA.2593252,Pennsylvania,55.6,1954,1
USA.2593253,Rhode Island,67.91,1954,1
USA.2593254,South Carolina,80.43,1954,1
USA.2593255,South Dakota,4.11,1954,1
USA.2593256,Tennessee,245.71,1954,1
USA.2593257,Texas,26.4,1954,1
USA.2593258,Utah,31.07,1954,1
USA.2593259,Vermont,84.12,1954,1
USA.2593260,Virginia,110.2,1954,1
USA.2593261,Washington,230.69,1954,1
USA.2593262,West Virginia,86.68,1954,1
USA.2593263,Wisconsin,18.65,1954,1
USA.2593264,Wyoming,17.82,1954,1
USA,United States of America,35.93,1954,2
USA.2593214,Alabama,82.89,1954,2
USA.2593215,Alaska,32.53,1954,2
USA.2593216,Arizona,12.59,1954,2
USA.2593217,Arkansas,63.15,1954,2
USA.2593218,California,73.82,1954,2
USA.2593219,Colorado,7.69,1954,2
USA.2593220,Connecticut,63.19,1954,2
USA.2593221,Delaware,37.45,1954,2
USA.2593222,District of Columbia,28.23,1954,2
USA.2593223,Florida,53.41,1954,2
USA.2593224,Georgia,50.81,1954,2
USA.2593225,Hawaii,144.63,1954,2
USA.2593226,Idaho,34.64,1954,2
USA.2593227,Illinois,46.14,1954,2
USA.2593228,Indiana,64.86,1954,2
USA.2593229,Iowa,37.6,1954,2
USA.2593230,Kansas,20.31,1954,2
USA.2593231,Kentucky,60.82,1954,2
USA.2593232,Louisiana,37.83,1954,2
USA.2593233,Maine,109.25,1954,2
USA.2593234,Maryland,34.79,1954,2
USA.2593235,Massachusetts,70.24,1954,2
USA.2593236,Michigan,59.62,1954,2
USA.2593237,Minnesota,22.82,1954,2
USA.2593238,Mississippi,67.86,1954,2
USA.2593239,Missouri,44.42,1954,2
USA.2593240,Montana,15.76,1954,2
USA.2593241,Nebraska,18.49,1954,2
USA.2593242,Nevada,18.74,1954,2
USA.2593243,New Hampshire,95.45,1954,2
USA.2593244,New Jersey,44.84,1954,2
USA.2593245,New Mexico,2.78,1954,2
USA.2593246,New York,88.48,1954,2
USA.2593247,North Carolina,52.81,1954,2
USA.2593248,North Dakota,7.6,1954,2
USA.2593249,Ohio,41.6,1954,2
USA.2593250,Oklahoma,14.64,1954,2
USA.2593251,Oregon,65.07,1954,2
USA.2593252,Pennsylvania,48.44,1954,2
USA.2593253,Rhode Island,68.95,1954,2
USA.2593254,South Carolina,39.97,1954,2
USA.2593255,South Dakota,12.77,1954,2
USA.2593256,Tennessee,92.06,1954,2
USA.2593257,Texas,7.78,1954,2
USA.2593258,Utah,11.2,1954,2
USA.2593259,Vermont,112.55,1954,2
USA.2593260,Virginia,40.69,1954,2
USA.2593261,Washington,123.25,1954,2
USA.2593262,West Virginia,38.15,1954,2
USA.2593263,Wisconsin,20.59,1954,2
USA.2593264,Wyoming,9.92,1954,2
USA,United States of America,50.34,1954,3
USA.2593214,Alabama,93.81,1954,3
USA.2593215,Alaska,41.03,1954,3
USA.2593216,Arizona,53.53,1954,3
USA.2593217,Arkansas,51.37,1954,3
USA.2593218,California,96.41,1954,3
USA.2593219,Colorado,29.39,1954,3
USA.2593220,Connecticut,99.53,1954,3
USA.2593221,Delaware,102.06,1954,3
USA.2593222,District of Columbia,96.73,1954,3
USA.2593223,Florida,64.34,1954,3
USA.2593224,Georgia,83.44,1954,3
USA.2593225,Hawaii,229.33,1954,3
USA.2593226,Idaho,42.23,1954,3
USA.2593227,Illinois,63.34,1954,3
USA.2593228,Indiana,65.92,1954,3
USA.2593229,Iowa,47.28,1954,3
USA.2593230,Kansas,14.04,1954,3
USA.2593231,Kentucky,74.31,1954,3
USA.2593232,Louisiana,57.2,1954,3
USA.2593233,Maine,86.48,1954,3
USA.2593234,Maryland,104.89,1954,3
USA.2593235,Massachusetts,95.69,1954,3
USA.2593236,Michigan,66.33,1954,3
USA.2593237,Minnesota,31.44,1954,3
USA.2593238,Mississippi,75.83,1954,3
USA.2593239,Missouri,48.7,1954,3
USA.2593240,Montana,32.78,1954,3
USA.2593241,Nebraska,28.67,1954,3
USA.2593242,Nevada,41.99,1954,3
USA.2593243,New Hampshire,99.08,1954,3
USA.2593244,New Jersey,101.47,1954,3
USA.2593245,New Mexico,15.45,1954,3
USA.2593246,New York,94.0,1954,3
USA.2593247,North Carolina,125.31,1954,3
USA.2593248,North Dakota,21.37,1954,3
USA.2593249,Ohio,97.07,1954,3
USA.2593250,Oklahoma,17.54,1954,3
USA.2593251,Oregon,56.36,1954,3
USA.2593252,Pennsylvania,108.4,1954,3
USA.2593253,Rhode Island,91.57,1954,3
USA.2593254,South Carolina,91.23,1954,3
USA.2593255,South Dakota,34.78,1954,3
USA.2593256,Tennessee,104.07,1954,3
USA.2593257,Texas,10.09,1954,3
USA.2593258,Utah,37.18,1954,3
USA.2593259,Vermont,99.63,1954,3
USA.2593260,Virginia,105.26,1954,3
USA.2593261,Washington,61.16,1954,3
USA.2593262,West Virginia,111.66,1954,3
USA.2593263,Wisconsin,38.26,1954,3
USA.2593264,Wyoming,42.2,1954,3
USA,United States of America,52.07,1954,4
USA.2593214,Alabama,83.15,1954,4
USA.2593215,Alaska,13.86,1954,4
USA.2593216,Arizona,1.85,1954,4
USA.2593217,Arkansas,106.83,1954,4
USA.2593218,California,39.81,1954,4
USA.2593219,Colorado,13.21,1954,4
USA.2593220,Connecticut,111.38,1954,4
USA.2593221,Delaware,101.14,1954,4
USA.2593222,District of Columbia,83.61,1954,4
USA.2593223,Florida,95.85,1954,4
USA.2593224,Georgia,64.85,1954,4
USA.2593225,Hawaii,132.96,1954,4
USA.2593226,Idaho,35.14,1954,4
USA.2593227,Illinois,106.69,1954,4
USA.2593228,Indiana,94.66,1954,4
USA.2593229,Iowa,116.19,1954,4
USA.2593230,Kansas,47.73,1954,4
USA.2593231,Kentucky,92.47,1954,4
USA.2593232,Louisiana,83.06,1954,4
USA.2593233,Maine,108.31,1954,4
USA.2593234,Maryland,91.11,1954,4
USA.2593235,Massachusetts,114.58,1954,4
USA.2593236,Michigan,105.24,1954,4
USA.2593237,Minnesota,69.81,1954,4
USA.2593238,Mississippi,104.08,1954,4
USA.2593239,Missouri,98.35,1954,4
USA.2593240,Montana,26.0,1954,4
USA.2593241,Nebraska,39.47,1954,4
USA.2593242,Nevada,19.86,1954,4
USA.2593243,New Hampshire,111.2,1954,4
USA.2593244,New Jersey,86.72,1954,4
USA.2593245,New Mexico,7.38,1954,4
USA.2593246,New York,113.14,1954,4
USA.2593247,North Carolina,74.87,1954,4
USA.2593248,North Dakota,29.17,1954,4
USA.2593249,Ohio,98.54,1954,4
USA.2593250,Oklahoma,90.62,1954,4
USA.2593251,Oregon,49.1,1954,4
USA.2593252,Pennsylvania,106.96,1954,4
USA.2593253,Rhode Island,118.94,1954,4
USA.2593254,South Carolina,72.23,1954,4
USA.2593255,South Dakota,28.76,1954,4
USA.2593256,Tennessee,108.38,1954,4
USA.2593257,Texas,71.68,1954,4
USA.2593258,Utah,12.28,1954,4
USA.2593259,Vermont,109.02,1954,4
USA.2593260,Virginia,68.83,1954,4
USA.2593261,Washington,65.3,1954,4
USA.2593262,West Virginia,78.07,1954,4
USA.2593263,Wisconsin,122.71,1954,4
USA.2593264,Wyoming,15.44,1954,4
USA,United States of America,59.76,1954,5
USA.2593214,Alabama,67.33,1954,5
USA.2593215,Alaska,19.54,1954,5
USA.2593216,Arizona,11.18,1954,5
USA.2593217,Arkansas,153.11,1954,5
USA.2593218,California,4.68,1954,5
USA.2593219,Colorado,39.38,1954,5
USA.2593220,Connecticut,114.84,1954,5
USA.2593221,Delaware,75.61,1954,5
USA.2593222,District of Columbia,68.98,1954,5
USA.2593223,Florida,120.79,1954,5
USA.2593224,Georgia,71.61,1954,5
USA.2593225,Hawaii,179.71,1954,5
USA.2593226,Idaho,25.58,1954,5
USA.2593227,Illinois,69.83,1954,5
USA.2593228,Indiana,68.34,1954,5
USA.2593229,Iowa,97.19,1954,5
USA.2593230,Kansas,109.14,1954,5
USA.2593231,Kentucky,77.03,1954,5
USA.2593232,Louisiana,170.04,1954,5
USA.2593233,Maine,123.75,1954,5
USA.2593234,Maryland,76.26,1954,5
USA.2593235,Massachusetts,166.83,1954,5
USA.2593236,Michigan,57.41,1954,5
USA.2593237,Minnesota,84.75,1954,5
USA.2593238,Mississippi,144.78,1954,5
USA.2593239,Missouri,115.74,1954,5
USA.2593240,Montana,34.11,1954,5
USA.2593241,Nebraska,74.14,1954,5
USA.2593242,Nevada,6.39,1954,5
USA.2593243,New Hampshire,164.65,1954,5
USA.2593244,New Jersey,90.95,1954,5
USA.2593245,New Mexico,32.33,1954,5
USA.2593246,New York,93.42,1954,5
USA.2593247,North Carolina,106.05,1954,5
USA.2593248,North Dakota,48.48,1954,5
USA.2593249,Ohio,54.66,1954,5
USA.2593250,Oklahoma,166.04,1954,5
USA.2593251,Oregon,29.47,1954,5
USA.2593252,Pennsylvania,81.8,1954,5
USA.2593253,Rhode Island,143.26,1954,5
USA.2593254,South Carolina,81.93,1954,5
USA.2593255,South Dakota,52.61,1954,5
USA.2593256,Tennessee,94.85,1954,5
USA.2593257,Texas,92.77,1954,5
USA.2593258,Utah,21.34,1954,5
USA.2593259,Vermont,127.68,1954,5
USA.2593260,Virginia,111.74,1954,5
USA.2593261,Washington,38.31,1954,5
USA.2593262,West Virginia,88.6,1954,5
USA.2593263,Wisconsin,93.49,1954,5
USA.2593264,Wyoming,30.5,1954,5
USA,United States of America,57.73,1954,6
USA.2593214,Alabama,55.17,1954,6
USA.2593215,Alaska,35.08,1954,6
USA.2593216,Arizona,16.07,1954,6
USA.2593217,Arkansas,35.2,1954,6
USA.2593218,California,20.0,1954,6
USA.2593219,Colorado,16.68,1954,6
USA.2593220,Connecticut,43.5,1954,6
USA.2593221,Delaware,31.43,1954,6
USA.2593222,District of Columbia,37.73,1954,6
USA.2593223,Florida,142.71,1954,6
USA.2593224,Georgia,62.2,1954,6
USA.2593225,Hawaii,111.17,1954,6
USA.2593226,Idaho,59.75,1954,6
USA.2593227,Illinois,97.56,1954,6
USA.2593228,Indiana,77.82,1954,6
USA.2593229,Iowa,160.02,1954,6
USA.2593230,Kansas,60.1,1954,6
USA.2593231,Kentucky,73.36,1954,6
USA.2593232,Louisiana,54.83,1954,6
USA.2593233,Maine,149.07,1954,6
USA.2593234,Maryland,42.69,1954,6
USA.2593235,Massachusetts,74.22,1954,6
USA.2593236,Michigan,121.76,1954,6
USA.2593237,Minnesota,101.09,1954,6
USA.2593238,Mississippi,50.67,1954,6
USA.2593239,Missouri,84.53,1954,6
USA.2593240,Montana,71.21,1954,6
USA.2593241,Nebraska,92.0,1954,6
USA.2593242,Nevada,22.41,1954,6
USA.2593243,New Hampshire,123.09,1954,6
USA.2593244,New Jersey,29.73,1954,6
USA.2593245,New Mexico,10.54,1954,6
USA.2593246,New York,96.37,1954,6
USA.2593247,North Carolina,50.55,1954,6
USA.2593248,North Dakota,113.86,1954,6
USA.2593249,Ohio,82.71,1954,6
USA.2593250,Oklahoma,43.91,1954,6
USA.2593251,Oregon,59.64,1954,6
USA.2593252,Pennsylvania,78.61,1954,6
USA.2593253,Rhode Island,49.01,1954,6
USA.2593254,South Carolina,49.21,1954,6
USA.2593255,South Dakota,105.01,1954,6
USA.2593256,Tennessee,73.81,1954,6
USA.2593257,Texas,37.37,1954,6
USA.2593258,Utah,18.88,1954,6
USA.2593259,Vermont,126.94,1954,6
USA.2593260,Virginia,58.77,1954,6
USA.2593261,Washington,68.14,1954,6
USA.2593262,West Virginia,92.52,1954,6
USA.2593263,Wisconsin,157.52,1954,6
USA.2593264,Wyoming,31.04,1954,6
USA,United States of America,54.18,1954,7
USA.2593214,Alabama,94.82,1954,7
USA.2593215,Alaska,73.45,1954,7
USA.2593216,Arizona,66.45,1954,7
USA.2593217,Arkansas,34.21,1954,7
USA.2593218,California,5.29,1954,7
USA.2593219,Colorado,55.31,1954,7
USA.2593220,Connecticut,63.61,1954,7
USA.2593221,Delaware,61.42,1954,7
USA.2593222,District of Columbia,52.59,1954,7
USA.2593223,Florida,181.08,1954,7
USA.2593224,Georgia,91.66,1954,7
USA.2593225,Hawaii,224.14,1954,7
USA.2593226,Idaho,16.09,1954,7
USA.2593227,Illinois,69.8,1954,7
USA.2593228,Indiana,80.71,1954,7
USA.2593229,Iowa,46.36,1954,7
USA.2593230,Kansas,36.84,1954,7
USA.2593231,Kentucky,76.91,1954,7
USA.2593232,Louisiana,157.13,1954,7
USA.2593233,Maine,96.94,1954,7
USA.2593234,Maryland,65.63,1954,7
USA.2593235,Massachusetts,65.3,1954,7
USA.2593236,Michigan,56.14,1954,7
USA.2593237,Minnesota,79.2,1954,7
USA.2593238,Mississippi,103.29,1954,7
USA.2593239,Missouri,36.71,1954,7
USA.2593240,Montana,24.29,1954,7
USA.2593241,Nebraska,31.71,1954,7
USA.2593242,Nevada,11.01,1954,7
USA.2593243,New Hampshire,87.4,1954,7
USA.2593244,New Jersey,41.19,1954,7
USA.2593245,New Mexico,49.83,1954,7
USA.2593246,New York,53.73,1954,7
USA.2593247,North Carolina,106.42,1954,7
USA.2593248,North Dakota,50.97,1954,7
USA.2593249,Ohio,81.32,1954,7
USA.2593250,Oklahoma,18.84,1954,7
USA.2593251,Oregon,7.05,1954,7
USA.2593252,Pennsylvania,61.61,1954,7
USA.2593253,Rhode Island,57.17,1954,7
USA.2593254,South Carolina,93.14,1954,7
USA.2593255,South Dakota,36.88,1954,7
USA.2593256,Tennessee,68.26,1954,7
USA.2593257,Texas,19.7,1954,7
USA.2593258,Utah,19.95,1954,7
USA.2593259,Vermont,85.78,1954,7
USA.2593260,Virginia,94.91,1954,7
USA.2593261,Washington,32.37,1954,7
USA.2593262,West Virginia,137.18,1954,7
USA.2593263,Wisconsin,97.03,1954,7
USA.2593264,Wyoming,25.57,1954,7
USA,United States of America,65.67,1954,8
USA.2593214,Alabama,41.5,1954,8
USA.2593215,Alaska,77.29,1954,8
USA.2593216,Arizona,47.89,1954,8
USA.2593217,Arkansas,41.52,1954,8
USA.2593218,California,9.02,1954,8
USA.2593219,Colorado,44.27,1954,8
USA.2593220,Connecticut,193.9,1954,8
USA.2593221,Delaware,138.63,1954,8
USA.2593222,District of Columbia,101.36,1954,8
USA.2593223,Florida,117.78,1954,8
USA.2593224,Georgia,72.72,1954,8
USA.2593225,Hawaii,213.82,1954,8
USA.2593226,Idaho,26.09,1954,8
USA.2593227,Illinois,127.54,1954,8
USA.2593228,Indiana,117.16,1954,8
USA.2593229,Iowa,177.47,1954,8
USA.2593230,Kansas,94.29,1954,8
USA.2593231,Kentucky,110.23,1954,8
USA.2593232,Louisiana,46.39,1954,8
USA.2593233,Maine,138.35,1954,8
USA.2593234,Maryland,128.28,1954,8
USA.2593235,Massachusetts,146.72,1954,8
USA.2593236,Michigan,49.79,1954,8
USA.2593237,Minnesota,69.29,1954,8
USA.2593238,Mississippi,39.11,1954,8
USA.2593239,Missouri,127.06,1954,8
USA.2593240,Montana,59.73,1954,8
USA.2593241,Nebraska,108.55,1954,8
USA.2593242,Nevada,3.63,1954,8
USA.2593243,New Hampshire,121.72,1954,8
USA.2593244,New Jersey,171.27,1954,8
USA.2593245,New Mexico,64.75,1954,8
USA.2593246,New York,107.91,1954,8
USA.2593247,North Carolina,87.91,1954,8
USA.2593248,North Dakota,69.79,1954,8
USA.2593249,Ohio,121.48,1954,8
USA.2593250,Oklahoma,51.11,1954,8
USA.2593251,Oregon,23.46,1954,8
USA.2593252,Pennsylvania,127.09,1954,8
USA.2593253,Rhode Island,208.9,1954,8
USA.2593254,South Carolina,64.38,1954,8
USA.2593255,South Dakota,60.73,1954,8
USA.2593256,Tennessee,63.16,1954,8
USA.2593257,Texas,35.44,1954,8
USA.2593258,Utah,14.59,1954,8
USA.2593259,Vermont,101.66,1954,8
USA.2593260,Virginia,89.38,1954,8
USA.2593261,Washington,51.74,1954,8
USA.2593262,West Virginia,165.33,1954,8
USA.2593263,Wisconsin,74.46,1954,8
USA.2593264,Wyoming,19.83,1954,8
USA,United States of America,52.03,1954,9
USA.2593214,Alabama,32.02,1954,9
USA.2593215,Alaska,74.27,1954,9
USA.2593216,Arizona,36.97,1954,9
USA.2593217,Arkansas,60.12,1954,9
USA.2593218,California,5.74,1954,9
USA.2593219,Colorado,39.94,1954,9
USA.2593220,Connecticut,192.45,1954,9
USA.2593221,Delaware,92.57,1954,9
USA.2593222,District of Columbia,20.72,1954,9
USA.2593223,Florida,166.76,1954,9
USA.2593224,Georgia,55.16,1954,9
USA.2593225,Hawaii,104.54,1954,9
USA.2593226,Idaho,16.49,1954,9
USA.2593227,Illinois,51.29,1954,9
USA.2593228,Indiana,46.04,1954,9
USA.2593229,Iowa,53.99,1954,9
USA.2593230,Kansas,32.59,1954,9
USA.2593231,Kentucky,97.65,1954,9
USA.2593232,Louisiana,76.79,1954,9
USA.2593233,Maine,187.1,1954,9
USA.2593234,Maryland,52.34,1954,9
USA.2593235,Massachusetts,191.93,1954,9
USA.2593236,Michigan,94.18,1954,9
USA.2593237,Minnesota,79.63,1954,9
USA.2593238,Mississippi,56.55,1954,9
USA.2593239,Missouri,58.6,1954,9
USA.2593240,Montana,38.3,1954,9
USA.2593241,Nebraska,33.0,1954,9
USA.2593242,Nevada,7.89,1954,9
USA.2593243,New Hampshire,179.07,1954,9
USA.2593244,New Jersey,130.43,1954,9
USA.2593245,New Mexico,30.78,1954,9
USA.2593246,New York,103.04,1954,9
USA.2593247,North Carolina,37.42,1954,9
USA.2593248,North Dakota,68.5,1954,9
USA.2593249,Ohio,40.09,1954,9
USA.2593250,Oklahoma,28.41,1954,9
USA.2593251,Oregon,24.0,1954,9
USA.2593252,Pennsylvania,66.37,1954,9
USA.2593253,Rhode Island,186.42,1954,9
USA.2593254,South Carolina,41.21,1954,9
USA.2593255,South Dakota,34.39,1954,9
USA.2593256,Tennessee,65.85,1954,9
USA.2593257,Texas,22.31,1954,9
USA.2593258,Utah,37.78,1954,9
USA.2593259,Vermont,144.91,1954,9
USA.2593260,Virginia,41.66,1954,9
USA.2593261,Washington,49.07,1954,9
